img_name,feature
10.jpg,"[0.041058506816625595, 0.6269993185997009, 1.3770830631256104, 1.7753205299377441, 2.4448347091674805, 0.007350323721766472, 0.9193685054779053, 2.6653025150299072, 2.167362928390503, 4.0257720947265625, 0.7369685173034668, 1.3507179021835327, 2.414708375930786, 2.2473180294036865, 2.025662660598755, 2.247954845428467, 1.9338613748550415, 1.1887598037719727, 1.2676622867584229, 2.449746608734131, 0.8051226139068604, 0.2868456244468689, 1.1858341693878174, 0.864568293094635, 3.1036593914031982, 1.7628419399261475, 0.9414388537406921, 0.456585168838501, 2.2112929821014404, 0.8237211108207703, 0.9178392887115479, 2.745105028152466, 1.548697829246521, -0.056744322180747986, 1.7584229707717896, 1.7597789764404297, 1.8798571825027466, 1.7243398427963257, 1.1916011571884155, 2.6899473667144775, 2.020839214324951, 2.104245662689209, 1.8152748346328735, 2.0992302894592285, 3.276125431060791, 3.0449342727661133, 2.235701560974121, 2.777385950088501, 1.2508054971694946, 1.4495494365692139, 2.1588938236236572, 0.8746829628944397, 0.9364383816719055, 0.012090097181499004, 0.8525792360305786, 1.83596932888031, -0.011119565926492214, 0.721869170665741, 2.240037679672241, 2.620391368865967, 2.466153383255005, 1.1755120754241943, 1.1285847425460815, 2.0414586067199707, 0.1858142465353012, 0.8160479664802551, 0.0517980121076107, 1.756635308265686, 2.4144458770751953, 2.3450722694396973, 2.677149534225464, 1.726176381111145, 0.571519672870636, 0.21100416779518127, 0.5618403553962708, 0.7204832434654236, 1.5601803064346313, 0.4513188898563385, 1.3309638500213623, 0.3279654383659363, 0.5243314504623413, 2.7756175994873047, 1.257418155670166, 2.725893020629883, 0.8008471727371216, 1.2951805591583252, 2.3390071392059326, 3.5434210300445557, 1.1374469995498657, 2.3666136264801025, 1.4445912837982178, 1.470849871635437, 1.943413257598877, 2.770331859588623, 4.704830646514893, 1.6234066486358643, 0.957405149936676, 1.0255345106124878, 0.8745840787887573, 1.601314902305603, 4.2331695556640625, 1.817325472831726, 2.036853551864624, 1.0143356323242188, 0.4477904736995697, 2.4262542724609375, 0.7288239002227783, 4.007443904876709, 2.1137619018554688, 0.9849976301193237, 0.8522958159446716, 2.6034421920776367, 3.3385679721832275, 1.9174623489379883, 1.7369145154953003, 2.292574167251587, 1.1415802240371704, 2.1007649898529053, 1.7700883150100708, -0.2599307894706726, 2.0932884216308594, 0.2990836203098297, 2.110870361328125, 2.103991746902466, 3.191106081008911, 0.9782669544219971, 1.3370417356491089, 1.508423089981079, 1.1121838092803955, 2.01924467086792, 0.7840836048126221, 3.0312459468841553, 1.3145228624343872, 2.513258218765259, 1.4417487382888794, 0.5983003377914429, 0.38667935132980347, 2.682757616043091, 1.544700026512146, 1.8196556568145752, 1.0275901556015015, 2.0073044300079346, 4.595766067504883, 0.7483552098274231, 2.2664754390716553, 0.9506505131721497, 3.239943027496338, 1.6987919807434082, 1.6859990358352661, 1.8072937726974487, 0.1615409255027771, 2.64101505279541, 0.2746402323246002, 0.9958285689353943, 1.4723037481307983, 1.8372374773025513, 3.793976306915283, 0.1952185034751892, 0.7691236138343811, 1.4803332090377808, 3.3727316856384277, 3.014794111251831, 1.3040175437927246, 1.0587912797927856, 1.7979211807250977, 0.7718223333358765, 0.08215531706809998, 2.9389617443084717, 1.1157397031784058, 2.2878782749176025, 1.5539542436599731, 1.0550017356872559, 4.855473041534424, 2.0263822078704834, 1.6251983642578125, 3.694391965866089, 2.868562936782837, 0.5844206213951111, 0.7448680996894836, 1.720499873161316, 2.1723594665527344, 3.6393346786499023, 0.757991373538971, 2.4099409580230713, 1.1572237014770508, 1.3760439157485962, 2.92677903175354, 0.6705582141876221, 2.54290509223938, 0.6662153005599976, 2.800992965698242, 1.2864491939544678, 1.3693130016326904, 2.5442872047424316, 2.2565579414367676, 4.76596736907959, 2.0450382232666016, 2.087104320526123, 0.8966749310493469, 1.9749594926834106, 0.9752508997917175, 0.561244547367096, 0.6178572773933411, 2.722344160079956, 1.5731170177459717, 0.23522551357746124, 1.555254578590393, 0.40114328265190125, 0.7643460631370544, 2.2565035820007324, 1.1904985904693604, 1.4284926652908325, 0.5440883040428162, 2.0016067028045654, 0.8215691447257996, 0.5205450057983398, 2.4841043949127197, 1.5342351198196411, 3.9286441802978516, 3.695784568786621, 0.16016902029514313, 1.6679961681365967, 3.9053075313568115, 2.1906843185424805, 1.4842123985290527, 2.0617129802703857, 1.74602210521698, 6.177619457244873, 4.645036697387695, 0.5450558662414551, 0.4524635374546051, 1.3981534242630005, 3.0474793910980225, 2.693270683288574, -0.12969422340393066, 0.9076952338218689, 0.3787035644054413, 0.45898792147636414, 0.12130429595708847, 0.05667027458548546, 1.0072479248046875, 0.2602195143699646, 3.110837936401367, 1.399998664855957, 0.6175023913383484, -0.168793186545372, 0.09543415158987045, 0.24727949500083923, 1.5733540058135986, 0.6280432343482971, 2.0193867683410645, 2.0006327629089355, 0.527754545211792, 0.6737391948699951, 1.421567440032959, 2.0501787662506104, 1.2428680658340454, 2.009376287460327, 5.111324310302734, 1.2631841897964478, 2.393866539001465, 0.14774249494075775, 0.21023677289485931, 0.1826707422733307, 2.961865186691284, 2.582850456237793, 2.4615840911865234, 0.9796671271324158, 0.9336360096931458, 1.2002778053283691, 3.2933242321014404, 0.3855994641780853, 2.7171173095703125, 1.0210214853286743, 1.312056064605713, 1.7392456531524658, 0.9943830966949463, 0.2632582187652588, 0.8710408210754395, 2.734313488006592, 0.1706446409225464, 0.5076220035552979, 1.287217617034912, 4.826358795166016, 0.9618322849273682, 1.0842584371566772, 0.9217649698257446, 0.3284745514392853, 2.166944980621338, 0.23967111110687256, 1.9256246089935303, 1.3751444816589355, 2.0813941955566406, 3.1767358779907227, 3.4556732177734375, 2.8012197017669678, 3.6582460403442383, 4.94253396987915, 2.2144315242767334, 4.9042649269104, 1.0660054683685303, 4.804251194000244, 3.4746205806732178, 3.4683585166931152, 3.812516450881958, 3.866988182067871, 4.243258953094482, 6.984233379364014, 5.981618404388428, 6.068324565887451, 4.291088581085205, 3.7345449924468994, 3.8162424564361572, 2.306015729904175, 2.7607169151306152, 2.716625928878784, 4.704380512237549, 5.1037702560424805, 3.6952764987945557, 3.9903008937835693, 3.5626039505004883, 3.364290714263916, 4.045320510864258, 2.3092715740203857, 2.7646021842956543, 2.4182164669036865, 1.4908243417739868, 0.05959194526076317, 3.9888510704040527, 0.7342010140419006, 5.016342639923096, 2.756134271621704, 2.3805394172668457, 3.967700242996216, 2.161313056945801, 2.680255651473999, 3.471567392349243, 2.2687361240386963, 3.407654285430908, 2.7332446575164795, 2.0309255123138428, 1.9429097175598145, 2.084415912628174, 2.1241564750671387, 3.089059829711914, 3.217729091644287, 2.821195602416992, 1.7806763648986816, 2.080340623855591, 5.105569362640381, 3.4590272903442383, 5.912917137145996, 3.583008289337158, 3.9409220218658447, 3.3752756118774414, 2.9503300189971924, 0.3211156129837036, 0.65467768907547, 1.9845832586288452, 0.20840953290462494, 2.4255268573760986, 0.8693143129348755, 0.4455191493034363, 0.8700435161590576, 0.12982052564620972, 2.9639110565185547, 2.4178853034973145, 1.2206652164459229, 2.586111307144165, 4.0375261306762695, 3.848956823348999, 2.836242914199829, 2.8989338874816895, 2.861872434616089, 4.207042694091797, 4.223618030548096, 5.6815571784973145, 4.183099746704102, 4.485790252685547, 2.3171212673187256, 1.4541926383972168, 1.1612718105316162, 1.099219560623169, 0.5400401949882507, 0.36241623759269714, 1.1701034307479858, 1.520001769065857, 1.1467998027801514, 0.5390259623527527, 1.411873459815979, 1.4055354595184326, 1.5092508792877197, 1.5749436616897583, 0.9651102423667908, 1.8604484796524048, 0.8322489261627197, 0.5126605033874512, 0.34385934472084045, 0.43069687485694885, 0.23416145145893097, 0.5731783509254456, 0.18022660911083221, 0.45652759075164795, -0.06726614385843277, 0.009649054147303104, 1.2086201906204224, 1.2441191673278809, 2.0391156673431396, 1.8498475551605225, 1.1040637493133545, 0.7764021158218384, 1.0892915725708008, 0.9300236701965332, 0.8020405769348145, 2.6646852493286133, 0.459054559469223, 1.514095664024353, 0.1870691031217575, 0.28058895468711853, 0.16727392375469208, 0.36568355560302734, 0.9468547105789185, 1.281457781791687, 1.367404818534851, 0.038020163774490356, 0.29284411668777466, 0.4305572807788849, 0.20962703227996826, 0.34031590819358826, 0.5361461043357849, 0.3068423867225647, 0.9060207009315491, 0.6218716502189636, 0.6822009682655334, 0.5700676441192627, 0.6373842358589172, 0.6774924993515015, 0.8892332911491394, 0.11089618504047394, 1.0486578941345215, 0.5418325066566467, 0.5142290592193604, 0.3603360652923584, 0.21634384989738464, 2.142688512802124, 1.1692349910736084, 0.6260696053504944, 1.4659394025802612, 0.5957610607147217, 0.3692079186439514, 1.0043859481811523, 1.0074636936187744, 0.6199770569801331, 0.3563794493675232, 0.28045886754989624, 0.43573763966560364, 0.5287187695503235, 0.07969609647989273, 0.543408215045929, 0.7108396887779236, 2.3635661602020264, 1.8521933555603027, 2.309150457382202, 0.3924317955970764, 1.2240957021713257, 0.43666598200798035, 0.4265194237232208, 0.6974011659622192, 0.6381294131278992, 1.1416690349578857, 1.8838648796081543, 0.9750601649284363, 0.12103342264890671, 1.4444643259048462, 0.15340878069400787, 0.14405082166194916, 0.933346152305603, 0.686908483505249, 0.34382519125938416, 0.23206739127635956, 0.17573167383670807, 0.46901896595954895, 0.3547324538230896, 1.9914054870605469, 0.6037781238555908, 1.8587539196014404, 0.9932724833488464, 1.9849493503570557, 1.3842333555221558, 0.6268119215965271, 1.5324692726135254, 0.22568677365779877, 0.21125821769237518, 0.09119987487792969, 0.23574073612689972, 1.4076077938079834, 0.8647990226745605, 0.7064396739006042, 0.33092281222343445, 1.5921604633331299, 0.6670851111412048, 4.597927570343018, 0.13799931108951569, 5.108001708984375, 4.212559700012207, 2.186110734939575, 1.9102113246917725, 1.8116705417633057, 4.136205673217773, 5.5239644050598145, 5.126094341278076, 1.739688754081726, 7.7577033042907715, 2.140476703643799, 4.453258037567139, 2.6379318237304688, 2.649362564086914, 3.264775514602661, 4.305940628051758, 0.7479603886604309, 5.83493709564209, 3.3853890895843506, 4.831676483154297, 4.344216346740723, 4.771266460418701, 2.1011910438537598, 4.136234283447266, 6.220685005187988, 6.460301876068115, 4.372971534729004, 4.968917369842529, 3.1421620845794678, 3.3591127395629883, 2.4666295051574707, 5.20089864730835, 2.4909327030181885, -0.13274699449539185, 2.937361717224121, 0.988989531993866, 1.3480337858200073, 3.856428623199463, 1.8899842500686646, 4.406180381774902, 3.5687811374664307, 1.362555980682373, 5.545261383056641, 6.866880893707275, 7.555020332336426, 4.740676403045654, 4.390348434448242, 5.826936721801758, 4.533013820648193, 8.871779441833496, 1.5157066583633423, 0.773178219795227, 4.694255352020264, 6.753116607666016, 6.050995826721191, 3.7538859844207764, 3.587847948074341, 3.7477824687957764, 3.244248628616333, 1.0723581314086914, 1.7046010494232178, 2.2099969387054443, 2.850191354751587, 3.545440912246704, 1.3972631692886353, 2.771512031555176, 2.0949976444244385, 2.4971165657043457, 2.8946664333343506, 5.670713901519775, 3.1171977519989014, 1.7623876333236694, 0.99448561668396, 1.6210441589355469, 4.486147880554199, 1.0084125995635986, 6.151529788970947, 3.1962854862213135, 2.7152724266052246, 2.1738333702087402, 3.964495897293091, 4.943906307220459, 5.195551872253418, 2.134751319885254, 4.084157943725586, 3.98595929145813, 1.5267685651779175, 7.1224822998046875, 1.0978511571884155, 2.2666420936584473, 3.617506504058838, 5.064878940582275, 1.372210144996643, 2.996168375015259, 0.9471917152404785, 5.075868606567383, 0.7924924492835999, 3.720853805541992, 0.004948707763105631, 2.0022621154785156, 0.054103635251522064, 0.5751435160636902, 0.20100097358226776, 0.17263263463974, 1.8284460306167603, 1.0862387418746948, 2.507354736328125, 2.929608106613159, 2.575103282928467, 2.1721913814544678, 0.9249997138977051, 0.7929830551147461, 1.2467241287231445, 1.2796010971069336, 0.7082903981208801, 2.563810348510742, 1.7381771802902222, 0.08476821333169937, 0.3482695519924164, 1.196455478668213, 1.3294163942337036, 0.6594443917274475, 0.008796284906566143, 3.3935434818267822, 0.7434415221214294, 0.5843002796173096, 0.5053235292434692, 0.587422788143158, 1.6905391216278076, 1.061628818511963, 2.264220952987671, 1.4309802055358887, 0.040777649730443954, 0.7192158699035645, 0.5554147362709045, 1.1429699659347534, 0.04564867168664932, 0.5635029673576355, 0.10326990485191345, 0.1759674996137619, 0.19969947636127472, 0.3279914855957031, 0.7405291795730591, 0.4595949053764343, 1.9425498247146606, 0.42414143681526184, 1.149318814277649, 2.3406901359558105, 2.822282314300537, 2.7364108562469482, 2.5314230918884277, 0.46705493330955505, 1.7285432815551758, 2.2079622745513916, 0.4210911989212036, 5.047544002532959, 3.358555555343628, 3.3554301261901855, 2.049021005630493, 2.900338649749756, 3.501323938369751, 4.139487266540527, 4.349460601806641, 3.447547435760498, 5.594842910766602, 3.455713987350464, 2.7423832416534424, 2.740326404571533, 3.300632953643799, 2.805222749710083, 3.7873947620391846, 3.083866596221924, 3.5104873180389404, 1.755567193031311, 2.22041916847229, 0.42822927236557007, -0.03781908005475998, 0.6538258790969849, 1.7184089422225952, 2.3215863704681396, 0.02626492641866207, 0.2604660987854004, 0.8419297337532043, 5.231428623199463, 1.5427924394607544, 1.3674291372299194, 0.5778006911277771, 2.5071253776550293, 1.8368277549743652, 0.7324545383453369, 3.491978406906128, 3.5416259765625, 2.2268292903900146, 0.8353691697120667, 0.9263016581535339, 3.3179116249084473, 2.1227309703826904, 1.073575496673584, 3.2013182640075684, 4.965682506561279, 5.575960159301758, 5.3703227043151855, 6.192749500274658, 3.782546043395996, 5.867687702178955, 2.8073582649230957, 4.489224910736084, 2.400618553161621, 0.5005359649658203, 1.5071099996566772, 1.947688341140747, 0.07677894085645676, 5.552240371704102, 2.763044595718384, 2.424509048461914, 0.6650311350822449, 0.055110909044742584, 3.3015944957733154, 2.5757994651794434, 0.8507344722747803, 1.5150889158248901, 0.6422246098518372, 2.751574993133545, 3.8060173988342285, 0.5400766730308533, 6.5673651695251465, 6.52345609664917, 2.541252613067627, 3.745681047439575, 2.968900442123413, 3.2399983406066895, 4.053920745849609, 4.609508037567139, 3.4676458835601807, 3.420468330383301, 2.615941286087036, 3.9594497680664062, 3.087977409362793, 4.324560642242432, 3.9566242694854736, 3.8235180377960205, 0.2383250594139099, 1.6154167652130127, 4.085406303405762, 5.380946636199951, 10.6619873046875, 5.669663906097412, 3.67510724067688, 5.113316535949707, 4.6024274826049805, 2.7024285793304443, 2.701418399810791, 2.041949987411499, 2.8187105655670166, 2.671147108078003, 4.077618598937988, 3.6827924251556396, 3.4501113891601562, 4.492039203643799, 1.2078711986541748, 5.845757007598877, 1.9149349927902222, 7.219310283660889, 4.573360443115234, 4.012271881103516, 7.009378910064697, 4.649551868438721, 1.5716946125030518, 4.526076316833496, 5.034321308135986, 10.98581314086914, 1.382863998413086, 3.853072166442871, 7.139353275299072, 2.420938491821289, 4.815330505371094, 1.686283826828003, 2.979490041732788, 4.799651622772217, 2.0816633701324463, 3.161588430404663, 4.519279956817627, 3.7594282627105713, 4.183548927307129, 7.315295219421387, 2.058380603790283, 2.0970230102539062, 5.219254493713379, 3.2627644538879395, 2.3875951766967773, 4.375457763671875, 2.1305012702941895, 2.9397177696228027, 2.846217393875122, 5.459981441497803, 3.6257190704345703, 3.7839019298553467, 6.783842086791992, 0.8243426084518433, 11.312989234924316, 1.8126251697540283, 5.334446430206299, 4.742436408996582, 2.0439798831939697, 5.378060817718506, 2.5081706047058105, 6.562288284301758, 4.116678714752197, 1.6045525074005127, 4.063982963562012, 3.1131794452667236, 5.323754787445068, 1.425085186958313, 5.064236164093018, 6.665185928344727, 4.434049129486084, 4.476564407348633, 7.399634838104248, 2.741215944290161, 6.797662258148193, 3.9848108291625977, 1.990351915359497, 2.091787815093994, 3.5963034629821777, 4.458524227142334, 3.003587245941162, 3.1608407497406006, 6.851725101470947, 2.7936131954193115, 5.826815605163574, 1.248157262802124, 7.381043434143066, 3.0370986461639404, 3.6996352672576904, 2.073579788208008, 3.2377970218658447, 5.272983551025391, 2.998094081878662, 6.175321102142334, 4.919138431549072, 2.460131883621216, 7.183574199676514, 4.04276180267334, 6.046111106872559, 2.1142923831939697, 3.337831497192383, 3.6090338230133057, 4.18301248550415, 2.0536715984344482, 4.31088399887085, 4.234825611114502, 3.2293996810913086, 3.979241371154785, 4.779973030090332, 3.6994552612304688, 4.782067775726318, 2.7179524898529053, 3.2503509521484375, 4.593590259552002, 3.813053607940674, 5.162707328796387, 3.1872470378875732, 3.5459911823272705, 5.045996189117432, 4.602655410766602, 5.856418609619141, 4.1973652839660645, 2.380415201187134, 5.214221954345703, 3.7933168411254883, 3.7054872512817383, 5.182148456573486, 1.4836130142211914, 8.936737060546875, 0.19903673231601715, 10.14309024810791, 5.599291801452637, 4.066008567810059, 0.80214524269104, 6.049792289733887, 2.5405585765838623, 5.811307907104492, 1.0844796895980835, 0.49121570587158203, 7.792259216308594, 8.830410957336426, 6.033868789672852, 4.128067970275879, 3.047548770904541, 0.9146893620491028, 7.921674728393555, 4.720278739929199, 2.516235113143921, 0.43304723501205444, 6.309472560882568, 2.901737928390503, 6.565971851348877, 7.647146701812744, 2.877354383468628, 4.696366310119629, 3.522500991821289, 4.465149402618408, 3.5618972778320312, 3.611621379852295, 1.584473967552185, 5.785512924194336, 4.036722660064697, 5.0365190505981445, 2.3729379177093506, 1.3581162691116333, 5.6851043701171875, 5.717462062835693, 1.2716654539108276, 5.5740437507629395, 4.404834270477295, 2.2035083770751953, 2.0198466777801514, 13.972661018371582, 3.379890203475952, 2.6674916744232178, 2.6082849502563477, 2.538447141647339, 1.9623525142669678, 3.6618988513946533, 8.51982593536377, 3.7972252368927, 5.8848090171813965, 5.113667964935303, 6.174084663391113, 2.83636474609375, 3.357203722000122, 4.899512767791748, 2.206315755844116, 1.2560938596725464, 5.291153907775879, 6.620937824249268, 3.758906126022339, 4.496725082397461, 1.4303314685821533, 6.190372467041016, 5.531859397888184, 3.9908041954040527, 5.212722301483154, 3.0987913608551025, 2.7545881271362305, 4.230163097381592, 7.333535194396973, 5.407847881317139, 2.8191652297973633, 6.399340629577637, 2.316488742828369, 3.7422068119049072, 0.8992858529090881, 4.44899320602417, 6.641357421875, 3.2590901851654053, 3.655921459197998, 6.137348175048828, 0.9871401786804199, 5.197751998901367, 7.285770416259766, 2.5906014442443848, 7.869081974029541, 8.93758487701416, 7.85139799118042, 5.166705131530762, 3.2230372428894043, 4.053250312805176, 4.015676498413086, 2.8221347332000732, 6.0085649490356445, 5.67836332321167, 4.871291637420654, 4.075199127197266, 3.291287422180176, 3.39941668510437, 4.952449798583984, 0.6230930089950562, 0.08211085200309753, 5.174213409423828, 6.925190448760986, 4.7916460037231445, 3.575836181640625, 3.0450074672698975, 3.2503275871276855, 1.5542210340499878, 2.4495105743408203, 3.6053764820098877, 1.8985486030578613, 5.3271636962890625, 2.2436015605926514, 4.996131420135498, 5.4737138748168945, 4.886991024017334, 5.533411502838135, 2.3944091796875, 3.1731603145599365]"
